locusId	sysName	type	scaffoldId	begin	end	strand	name	desc	GC	nTA
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1032812	1033847	+	null	DNA polymerase III, delta prime subunit	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1033940	1034465	+	null	phosphinothricin acetyltransferase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1034535	1035330	+	null	TatD DNase family protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1035376	1036117	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1036293	1036650	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1036912	1038148	+	null	Small-conductance mechanosensitive channel	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1038360	1039773	+	null	trehalose 6-phosphate synthase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1039804	1041037	+	null	Predicted ATPase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1041319	1042387	+	null	Glycosyltransferase involved in cell wall bisynthesis	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1042727	1043315	-	null	Lipid-binding SYLF domain-containing protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1043685	1044138	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1044360	1044654	-	null	psiF repeat-containing protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1045095	1045392	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1045964	1047359	+	null	Transposase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1047466	1049056	-	null	mannose-6-phosphate isomerase, type 2	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1049726	1051124	+	null	putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1051153	1052602	+	null	UDP-glucose dehydrogenase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1052658	1053114	+	null	protein-tyrosine phosphatase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1053113	1054379	+	null	polysaccharide export outer membrane protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1054573	1056772	+	null	tyrosine-protein kinase Etk/Wzc	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1056793	1057762	+	null	Glycosyltransferase, GT2 family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1057839	1059024	+	null	Glycosyltransferase involved in cell wall bisynthesis	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1059027	1060518	+	null	O-antigen ligase like membrane protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1060514	1061744	+	null	Glycosyltransferase involved in cell wall bisynthesis	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1061806	1062973	+	null	Glycosyltransferase involved in cell wall bisynthesis	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1063120	1064164	-	null	GDPmannose 4,6-dehydratase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1064202	1064958	-	null	Lysophospholipase L1	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1064954	1066052	-	null	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1066846	1069048	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1069114	1070581	+	null	Membrane protein involved in the export of O-antigen and teichoic acid	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1070577	1073043	+	null	Glycosyltransferase involved in cell wall bisynthesis	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1073263	1074484	-	null	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1074723	1074879	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1075148	1076075	+	null	UDP-glucose pyrophosphorylase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1076298	1078470	-	null	malate synthase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1078641	1079046	-	null	glc operon protein GlcG	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1079428	1080313	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1080340	1081120	-	null	uroporphyrinogen-III C-methyltransferase (EC 2.1.1.107)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1081886	1084427	+	null	assimilatory nitrite reductase (NAD(P)H) large subunit precursor (EC 1.7.1.4)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1084629	1085997	+	null	MFS transporter, NNP family, nitrate/nitrite transporter	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1086205	1086799	+	null	Type IV pili methyl-accepting chemotaxis transducer N-term	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1086928	1087417	+	null	putative Mg2+ transporter-C (MgtC) family protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1087429	1088599	-	null	Outer membrane protein (porin)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1088869	1090315	+	null	lactaldehyde dehydrogenase / glycolaldehyde dehydrogenase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1090475	1091840	+	null	Sugar phosphate permease	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1091840	1093058	+	null	L-alanine-DL-glutamate epimerase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1093116	1094778	+	null	choline dehydrogenase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1094890	1095826	-	null	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1096058	1096424	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1096790	1097267	+	null	glutathione S-transferase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1097396	1098593	-	null	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1098690	1101300	+	null	penicillin-binding protein 1A	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1101350	1102703	-	null	D-galactonate transporter	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1102981	1103293	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1103695	1104184	+	null	conserved hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1104401	1105106	+	null	transcriptional regulator, GntR family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1105189	1106590	+	null	MFS transporter, putative metabolite:H+ symporter	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1106634	1107513	+	null	2-Methylisocitrate lyase, PEP mutase family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1108042	1109332	+	null	glycine betaine/proline transport system ATP- binding protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1109328	1110210	+	null	glycine betaine/proline transport system permease protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1110313	1111189	+	null	glycine betaine/proline transport system substrate-binding protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1111278	1112574	+	null	serine hydroxymethyltransferase (EC 2.1.2.1)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1112611	1113499	+	null	4-hydroxy-tetrahydrodipicolinate synthase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1113504	1114836	+	null	Glycine/D-amino acid oxidase (deaminating)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1114853	1116347	+	null	gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1116414	1117185	+	null	pyrroline-5-carboxylate reductase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1117371	1118373	+	null	transcriptional regulator, LysR family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1118567	1118978	+	null	ChrR Cupin-like domain-containing protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1119019	1120171	+	null	amino acid/amide ABC transporter substrate- binding protein, HAAT family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1120827	1122285	-	null	outer membrane protein, multidrug efflux system	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1122281	1125482	-	null	multidrug efflux pump	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1125494	1126736	-	null	membrane fusion protein, multidrug efflux system	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1127074	1127815	+	null	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1127798	1129046	+	null	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1129109	1129274	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1129830	1130799	+	null	putative iron-dependent peroxidase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1131148	1132036	+	null	PilZ domain-containing protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1132378	1133080	-	null	Fatty acid hydroxylase superfamily protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1133972	1134182	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1134684	1135845	+	null	Two-component sensor histidine kinase, contains HisKA and HATPase domains	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1136179	1137007	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1137210	1137690	-	null	Protein of unknown function (DUF3788)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1137744	1138251	-	null	Uncharacterized membrane protein YkgB	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1138423	1138873	-	null	Ribosomal protein S18 acetylase RimI	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1138906	1139377	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1139443	1140139	-	null	glutathione S-transferase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1140235	1140781	-	null	uncharacterized peroxidase-related enzyme	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1140921	1141557	-	null	Nitroreductase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1141633	1142398	-	null	putative redox protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1142612	1143569	-	null	transcriptional regulator, AraC family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1143605	1144316	-	null	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1144643	1145276	-	null	FMN-dependent NADH-azoreductase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1145394	1145841	-	null	Nitroreductase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1146028	1147441	+	null	GntR family transcriptional regulator / MocR family aminotransferase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1147697	1149947	-	null	filamentous hemagglutinin family N-terminal domain-containing protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1150245	1150554	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1150593	1151043	-	null	transcriptional regulator, MarR family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1152331	1153483	-	null	Helix-turn-helix domain-containing protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1153727	1155365	-	null	gamma-glutamyltranspeptidase / glutathione hydrolase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1155431	1156316	-	null	peptide/nickel transport system permease protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1156315	1157260	-	null	peptide/nickel transport system permease protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1157265	1158762	-	null	peptide/nickel transport system substrate- binding protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1158804	1159938	-	null	peptide/nickel transport system ATP-binding protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1159934	1160957	-	null	peptide/nickel transport system ATP-binding protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1161084	1161966	+	null	DNA-binding transcriptional regulator, LysR family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1161999	1162827	-	null	Outer membrane protein (porin)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1163457	1164300	-	null	TPR repeat-containing protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1164582	1165431	-	null	DNA ligase D, ligase domain-containing protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1165415	1165886	-	null	DNA ligase D, 3'-phosphoesterase domain- containing protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1167403	1169515	-	null	methylmalonyl-CoA mutase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1169511	1170327	-	null	probable biosynthetic protein, Pnap_2097 family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1170329	1171622	-	null	putative flavoprotein involved in K+ transport	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1171644	1171929	-	null	MSMEG_0570 family protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1171952	1173125	-	null	glycosyltransferase, MSMEG_0565 family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1173121	1174108	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1174104	1174668	-	null	putative N-acetyltransferase, MSMEG_0567 N-terminal domain family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1174670	1175804	-	null	radical SAM protein, MSMEG_0568 family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1175772	1176789	-	null	aliphatic nitrilase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1176807	1177290	-	null	GTP cyclohydrolase II	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1177604	1179086	+	null	transcriptional regulator, GntR family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1179325	1180396	-	null	Nucleoside-diphosphate-sugar epimerase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1180502	1181597	-	null	maleylacetate reductase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1181593	1182454	-	null	hydroxyquinol 1,2-dioxygenase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1182481	1182766	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1182800	1183706	-	null	3-hydroxyisobutyrate dehydrogenase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1183723	1184794	-	null	(R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1184854	1185823	-	null	monosaccharide ABC transporter membrane protein, CUT2 family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1185819	1186803	-	null	monosaccharide ABC transporter membrane protein, CUT2 family (TC 3.A.1.2.-)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1186786	1188340	-	null	monosaccharide ABC transporter ATP-binding protein, CUT2 family (TC 3.A.1.2.-)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1188336	1189491	-	null	monosaccharide ABC transporter substrate-binding protein, CUT2 family (TC 3.A.1.2.-)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1189704	1190628	+	null	Predicted transcriptional regulators	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1190827	1192705	-	null	KUP system potassium uptake protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1192701	1192875	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1193000	1193606	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1194068	1194452	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1194454	1196017	+	null	Tetratricopeptide (TPR) repeat	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1196562	1197543	+	null	NitT/TauT family transport system substrate- binding protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1197573	1198611	+	null	Phenylpropionate dioxygenase, large terminal subunit	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1198615	1199440	+	null	NitT/TauT family transport system ATP-binding protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1199436	1200285	+	null	NitT/TauT family transport system permease protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1200295	1201720	+	null	Cytosine/adenosine deaminase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1202056	1203943	+	null	methyl-accepting chemotaxis sensory transducer with Cache sensor	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1203980	1204259	-	null	muconolactone delta-isomerase (EC 5.3.3.4)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1204334	1205546	-	null	muconate cycloisomerase (EC 5.5.1.1)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1205566	1206490	-	null	DNA-binding transcriptional regulator, LysR family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1206664	1207600	+	null	catechol 1,2-dioxygenase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1207706	1209065	+	null	benzoate 1,2-dioxygenase, alpha subunit	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1209061	1209550	+	null	benzoate/toluate 1,2-dioxygenase beta subunit	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1209589	1210612	+	null	benzoate/toluate 1,2-dioxygenase reductase subunit	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1210608	1211385	+	null	dihydroxycyclohexadiene carboxylate dehydrogenase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1211411	1211810	+	null	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1212860	1213631	+	null	gamma-glutamyl-gamma-aminobutyrate hydrolase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1213691	1215026	+	null	L-glutamine synthetase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1215090	1216527	+	null	putrescine aminotransferase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1216696	1217158	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1217130	1218012	-	null	transcriptional regulator, LysR family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1218099	1218897	+	null	Membrane protein TerC, possibly involved in tellurium resistance	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1218983	1219277	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	1219352	1220750	-	null	Sugar phosphate permease	null	null
